,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
117,Public Interface,com.android.contacts.editor.ContactEditorFragment.Listener,0,0,0,1,8,0,8,8,0,13,0,0,Class Deleted
118,Private Class,com.android.contacts.editor.ContactEditorFragment.PhotoHandler,1,1,5,0,3,3,19,3,3,71,2,44,Lines Increased
119,Private Class,com.android.contacts.editor.ContactEditorFragment.PhotoHandler.PhotoEditorListener,1,2,7,0,7,0,14,7,7,47,2,0,Lines Increased
120,Public Interface,com.android.contacts.editor.ContactEditorFragment.SaveMode,0,0,0,0,0,0,0,0,0,7,0,0,Class Deleted
121,Private Interface,com.android.contacts.editor.ContactEditorFragment.Status,0,0,0,0,0,0,0,0,0,7,0,0,Class Deleted
122,Public Static Class,com.android.contacts.editor.ContactEditorFragment.SuggestionEditConfirmationDialogFragment,1,1,0,0,1,0,1,1,1,22,2,0,Class Deleted
123,Anonymous Class,com.android.contacts.editor.ContactEditorFragment.SuggestionEditConfirmationDialogFragment.onCreateDialog.(Anon_7),1,1,1,0,1,0,1,1,1,10,2,0,Class Deleted
124,Public Class,com.android.contacts.editor.ContactEditorUtils,1,1,1,0,15,3,16,16,6,140,1,79,Lines Increased
125,Public Interface,com.android.contacts.editor.Editor,0,0,2,2,8,0,8,8,8,20,0,0,Lines Increased
126,Public Interface,com.android.contacts.editor.Editor.EditorListener,0,0,1,3,2,0,2,2,2,9,0,0,Lines Increased
127,Public Class,com.android.contacts.editor.EditorAnimator,1,1,2,0,6,1,10,10,6,182,1,70,Modified
128,Static Class,com.android.contacts.editor.EditorAnimator.AnimatorRunner,1,1,0,0,4,1,4,4,4,23,2,25,No Change
129,Anonymous Class,com.android.contacts.editor.EditorAnimator.expandOrganization.(Anon_3),1,1,2,0,1,0,1,1,1,19,2,0,Class Deleted
130,Anonymous Class,com.android.contacts.editor.EditorAnimator.hideAddFieldFooter.(Anon_5),2,1,1,0,1,0,1,1,1,10,2,0,Class Deleted
131,Anonymous Class,com.android.contacts.editor.EditorAnimator.removeEditorView.(Anon_1),3,1,1,0,1,0,1,1,1,12,2,0,Lines Increased
132,Anonymous Class,com.android.contacts.editor.EditorAnimator.showAddFieldFooter.(Anon_4),1,1,2,0,1,0,1,1,1,14,2,0,Class Deleted
133,Anonymous Class,com.android.contacts.editor.EditorAnimator.slideAndFadeIn.(Anon_2),1,1,2,0,1,0,1,1,1,14,2,0,No Change
134,Public Class,com.android.contacts.editor.EditorUiUtils,2,1,0,0,0,0,1,1,1,19,1,0,Lines Increased
135,Public Class,com.android.contacts.editor.EventFieldEditorView,1,1,3,0,15,4,53,15,9,162,3,76,Lines Increased
136,Anonymous Class,com.android.contacts.editor.EventFieldEditorView.createDatePickerDialog.(Anon_2),4,2,4,0,1,0,1,1,1,18,1,0,No Change
137,Anonymous Class,com.android.contacts.editor.EventFieldEditorView.onFinishInflate.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,Lines Increased
138,Public Class,com.android.contacts.editor.GroupMembershipView,3,3,5,0,14,17,14,14,8,307,2,78,Lines Increased
139,Anonymous Class,com.android.contacts.editor.GroupMembershipView.createNewGroup.(Anon_1),1,2,1,0,1,0,1,1,1,5,1,0,No Change
140,Private Generic Class,com.android.contacts.editor.GroupMembershipView.GroupMembershipAdapter,1,1,0,0,5,0,5,5,5,25,2,0,Lines Increased
142,Public Static Class,com.android.contacts.editor.GroupMembershipView.GroupSelectionItem,1,1,0,0,5,3,5,5,5,23,1,53,No Change
143,Public Class,com.android.contacts.editor.KindSectionView,2,2,4,0,25,10,25,25,15,240,2,84,Lines Decreased
144,Anonymous Class,com.android.contacts.editor.KindSectionView.addItem.(Anon_3),1,1,2,0,1,0,1,1,1,6,2,0,Class Deleted
145,Anonymous Class,com.android.contacts.editor.KindSectionView.onFinishInflate.(Anon_1),1,1,1,0,1,0,1,1,1,6,2,0,Class Deleted
146,Anonymous Class,com.android.contacts.editor.KindSectionView.postWhenWindowFocused.(Anon_2),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
147,Public Abstract Class,com.android.contacts.editor.LabeledEditorView,1,3,6,2,38,17,38,38,16,391,2,91,Lines Increased
148,Anonymous Class,com.android.contacts.editor.LabeledEditorView.(Anon_1),1,1,1,0,2,0,2,2,2,9,2,0,No Change
149,Anonymous Class,com.android.contacts.editor.LabeledEditorView.createCustomDialog.(Anon_4),5,1,1,0,1,0,1,1,1,22,2,0,No Change
150,Anonymous Class,com.android.contacts.editor.LabeledEditorView.createCustomDialog.(Anon_5),1,1,1,0,1,0,1,1,1,5,2,0,No Change
151,Anonymous Class,com.android.contacts.editor.LabeledEditorView.createCustomDialog.(Anon_6),1,1,1,0,3,0,3,3,3,11,2,0,No Change
152,Private Class,com.android.contacts.editor.LabeledEditorView.EditTypeAdapter,1,1,1,0,5,3,5,5,4,54,2,60,Lines Increased
153,Anonymous Class,com.android.contacts.editor.LabeledEditorView.onFinishInflate.(Anon_2),1,1,0,0,1,0,1,1,1,15,2,0,No Change
154,Anonymous Class,com.android.contacts.editor.LabeledEditorView.onFinishInflate.(Anon_2).onClick.(Anon_3),3,1,2,0,1,0,1,1,1,10,2,0,No Change
155,Public Class,com.android.contacts.editor.PhoneticNameEditorView,1,1,2,0,6,0,62,7,7,91,4,0,Lines Increased
156,Private Static Class,com.android.contacts.editor.PhoneticNameEditorView.PhoneticValuesDelta,1,1,0,0,7,2,7,7,5,46,2,28,No Change
157,Public Class,com.android.contacts.editor.PhotoActionPopup,8,1,4,0,0,0,1,1,1,107,1,0,Lines Decreased
158,Private Static Class,com.android.contacts.editor.PhotoActionPopup.ChoiceListItem,1,1,0,0,3,2,3,3,3,19,1,33,Lines Decreased
159,Anonymous Class,com.android.contacts.editor.PhotoActionPopup.createPopupMenu.(Anon_1),5,1,4,0,1,0,1,1,1,20,2,0,Lines Decreased
160,Public Static Class,com.android.contacts.editor.PhotoActionPopup.Flags,0,1,0,0,0,0,0,0,0,6,1,0,Lines Decreased
161,Public Interface,com.android.contacts.editor.PhotoActionPopup.Listener,0,0,0,1,4,0,4,4,0,6,0,0,Lines Decreased
162,Public Static Class,com.android.contacts.editor.PhotoActionPopup.Modes,0,1,1,0,0,0,0,0,0,15,1,0,Lines Decreased
163,Public Class,com.android.contacts.editor.PhotoEditorView,1,2,3,0,16,7,16,16,14,114,2,78,Lines Increased
164,Anonymous Class,com.android.contacts.editor.PhotoEditorView.onFinishInflate.(Anon_1),2,1,2,0,1,0,1,1,1,7,2,0,No Change
