,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
151,Anonymous Class,com.android.camera.ui.FaceView.(Anon_1),2,1,1,0,1,0,1,1,1,11,2,0,No Change
152,Public Interface,com.android.camera.ui.FocusIndicator,0,0,0,2,4,0,4,4,4,6,0,0,No Change
153,Public Class,com.android.camera.ui.InLineSettingCheckBox,1,1,2,0,6,2,14,6,4,45,3,50,No Change
154,Anonymous Class,com.android.camera.ui.InLineSettingCheckBox.(Anon_1),2,1,1,0,1,0,1,1,1,5,2,0,No Change
155,Public Abstract Class,com.android.camera.ui.InLineSettingItem,1,1,3,2,8,5,8,8,5,46,2,74,No Change
156,Public Interface,com.android.camera.ui.InLineSettingItem.Listener,0,0,1,1,1,0,1,1,1,3,0,0,No Change
157,Public Class,com.android.camera.ui.InLineSettingMenu,1,1,2,0,6,1,14,6,4,41,3,50,No Change
158,Public Class,com.android.camera.ui.LayoutChangeHelper,1,2,1,0,3,3,3,3,3,20,1,33,No Change
159,Public Interface,com.android.camera.ui.LayoutChangeNotifier,0,0,1,3,1,0,1,1,1,6,0,0,No Change
160,Public Interface,com.android.camera.ui.LayoutChangeNotifier.Listener,0,0,0,2,1,0,1,1,1,3,0,0,No Change
161,Public Class,com.android.camera.ui.LayoutNotifyView,1,2,2,0,4,1,4,4,3,19,2,50,No Change
162,Public Class,com.android.camera.ui.ListPrefSettingPopup,2,2,5,0,5,2,18,5,5,73,4,50,No Change
163,Public Interface,com.android.camera.ui.ListPrefSettingPopup.Listener,0,0,1,2,1,0,1,1,1,3,0,0,No Change
164,Private Class,com.android.camera.ui.ListPrefSettingPopup.ListPrefSettingAdapter,1,1,0,0,2,0,2,2,1,14,2,0,No Change
165,Public Class,com.android.camera.ui.MoreSettingPopup,3,3,5,0,8,3,21,8,8,137,4,54,No Change
166,Public Interface,com.android.camera.ui.MoreSettingPopup.Listener,0,0,1,2,2,0,2,2,2,4,0,0,No Change
167,Private Class,com.android.camera.ui.MoreSettingPopup.MoreSettingAdapter,2,1,3,0,5,3,5,5,2,50,2,60,No Change
168,Public Interface,com.android.camera.ui.OnIndicatorEventListener,0,0,0,0,1,0,1,1,0,7,0,0,No Change
169,Public Abstract Class,com.android.camera.ui.OverlayRenderer,1,2,1,2,12,6,12,12,10,56,1,78,No Change
