,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
113,Anonymous Class,com.android.dialer.DialtactsActivity.(Anon_3),2,1,2,0,1,0,1,1,1,8,2,0,Lines Increased
114,Anonymous Class,com.android.dialer.DialtactsActivity.(Anon_4),2,1,1,0,1,0,1,1,1,9,2,0,Modified
115,Private Class,com.android.dialer.DialtactsActivity.LayoutOnDragListener,2,2,2,0,1,0,1,1,1,9,1,0,No Change
116,Anonymous Class,com.android.dialer.DialtactsActivity.onCreate.(Anon_5),1,2,1,0,1,0,1,1,1,5,1,0,Class Deleted
117,Anonymous Class,com.android.dialer.DialtactsActivity.onCreate.(Anon_6),2,1,1,0,1,0,1,1,1,13,2,0,Lines Decreased
118,Private Class,com.android.dialer.DialtactsActivity.OptionsPopupMenu,1,1,3,0,2,0,2,2,2,14,2,0,Lines Increased
119,Anonymous Class,com.android.dialer.DialtactsActivity.setupActivityOverlay.(Anon_7),2,1,1,0,1,0,1,1,1,8,2,0,Class Deleted
120,Public Class,com.android.dialer.interactions.PhoneNumberInteraction,2,2,4,0,10,7,15,15,5,315,1,81,No Change
121,Public Static Class,com.android.dialer.interactions.PhoneNumberInteraction.PhoneDisambiguationDialogFragment,2,3,4,0,2,4,3,3,3,56,2,41,No Change
122,Static Class,com.android.dialer.interactions.PhoneNumberInteraction.PhoneItem,1,3,0,0,7,7,7,7,6,57,1,67,No Change
123,Anonymous Class,com.android.dialer.interactions.PhoneNumberInteraction.PhoneItem.(Anon_1),1,1,1,0,2,0,2,2,2,9,2,0,No Change
124,Private Static Class,com.android.dialer.interactions.PhoneNumberInteraction.PhoneItemAdapter,1,1,1,0,2,1,2,2,2,18,2,0,No Change
125,Public Class,com.android.dialer.interactions.UndemoteOutgoingCallReceiver,2,1,0,0,3,0,3,3,1,43,2,0,Lines Increased
126,Anonymous Class,com.android.dialer.interactions.UndemoteOutgoingCallReceiver.onReceive.(Anon_1),2,1,1,0,1,0,1,1,1,8,2,0,No Change
127,Public Class,com.android.dialer.list.AllContactsFragment,1,1,1,0,6,0,6,6,3,47,2,0,Lines Increased
128,Anonymous Class,com.android.dialer.list.AllContactsFragment.createListAdapter.(Anon_1),1,1,0,0,1,0,1,1,0,6,2,0,Class Deleted
129,Public Class,com.android.dialer.list.DialerPhoneNumberListAdapter,2,1,0,2,13,3,13,13,12,123,2,79,Lines Increased
130,Public Class,com.android.dialer.list.DragDropController,2,1,3,0,6,3,6,6,5,51,1,50,No Change
131,Public Interface,com.android.dialer.list.DragDropController.DragItemContainer,0,0,1,1,1,0,1,1,1,3,0,0,No Change
132,Public Class,com.android.dialer.list.ListsFragment,1,4,16,0,22,19,22,22,20,299,2,89,Lines Decreased
133,Anonymous Class,com.android.dialer.list.ListsFragment.(Anon_1),2,2,3,0,5,0,5,5,5,46,1,0,Class Deleted
134,Public Interface,com.android.dialer.list.ListsFragment.HostInterface,0,0,0,1,3,0,3,3,3,5,0,0,Lines Decreased
135,Public Class,com.android.dialer.list.ListsFragment.ViewPagerAdapter,2,1,5,0,6,0,6,6,6,47,2,0,Lines Increased
136,Public Interface,com.android.dialer.list.OnDragDropListener,0,0,1,3,4,0,4,4,4,5,0,0,No Change
137,Public Interface,com.android.dialer.list.OnListFragmentScrolledListener,0,0,0,1,2,0,2,2,2,4,0,0,No Change
138,Public Class,com.android.dialer.list.PhoneFavoriteListView,2,3,3,0,16,24,16,16,12,215,2,89,No Change
139,Anonymous Class,com.android.dialer.list.PhoneFavoriteListView.(Anon_1),3,1,1,0,1,0,1,1,1,10,2,0,No Change
140,Anonymous Class,com.android.dialer.list.PhoneFavoriteListView.(Anon_2),2,1,1,0,1,0,1,1,1,10,2,0,No Change
141,Public Class,com.android.dialer.list.PhoneFavoriteSquareTileView,1,1,0,0,7,3,15,7,3,56,3,71,No Change
142,Anonymous Class,com.android.dialer.list.PhoneFavoriteSquareTileView.loadFromContact.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,No Change
143,Public Class,com.android.dialer.list.PhoneFavoritesTileAdapter,2,2,4,0,33,29,33,33,24,383,2,91,Lines Increased
144,Anonymous Class,com.android.dialer.list.PhoneFavoritesTileAdapter.(Anon_1),1,1,0,0,1,0,1,1,1,8,2,0,No Change
