,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
184,Anonymous Class,com.android.deskclock.VerticalViewPager.(Anon_1),3,1,0,0,1,0,1,1,1,16,2,0,No Change
185,Public Class,com.android.deskclock.widget.ActionableToastBar,2,1,1,0,10,9,10,10,7,122,2,80,Lines Decreased
186,Public Interface,com.android.deskclock.widget.ActionableToastBar.ActionClickedListener,0,0,0,1,1,0,1,1,1,3,0,0,No Change
187,Anonymous Class,com.android.deskclock.widget.ActionableToastBar.getHideAnimation.(Anon_3),1,1,0,0,1,0,1,1,1,5,2,0,No Change
188,Anonymous Class,com.android.deskclock.widget.ActionableToastBar.getShowAnimation.(Anon_2),1,1,0,0,2,0,2,2,2,9,2,0,No Change
189,Anonymous Class,com.android.deskclock.widget.ActionableToastBar.show.(Anon_1),2,1,2,0,1,0,1,1,1,8,2,0,No Change
190,Public Class,com.android.deskclock.widget.EllipsizeLayout,4,1,0,0,3,0,3,3,2,58,2,0,No Change
191,Public Abstract Class,com.android.deskclock.widget.sgv.GridAdapter,1,1,1,1,18,2,18,18,18,63,2,82,No Change
192,Public Class,com.android.deskclock.widget.sgv.OverScrollerSGV,1,1,1,0,32,5,32,32,31,484,1,69,Lines Decreased
193,Static Class,com.android.deskclock.widget.sgv.OverScrollerSGV.SplineOverScroller,2,1,0,0,21,17,22,22,0,300,1,76,No Change
194,Public Class,com.android.deskclock.widget.sgv.ReorderHelper,2,1,4,0,19,6,19,19,18,149,1,75,No Change
195,Private Class,com.android.deskclock.widget.sgv.ReorderHelper.ReorderView,1,1,0,0,1,3,1,1,1,10,1,0,No Change
196,Public Class,com.android.deskclock.widget.sgv.ReorderUtils,0,1,0,0,0,0,0,0,0,13,1,0,No Change
197,Public Class,com.android.deskclock.widget.sgv.SgvAnimationHelper,1,1,0,0,0,0,17,17,15,195,1,52,No Change
198,Anonymous Class,com.android.deskclock.widget.sgv.SgvAnimationHelper.addCollapseOutAnimators.(Anon_3),1,1,1,0,1,0,1,1,1,6,2,0,No Change
