,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
164,Public Interface,com.android.camera.ui.ZoomControl.OnZoomIndexChangedListener,0,0,0,0,1,0,1,1,0,3,0,0,No Change
165,Public Class,com.android.camera.ui.ZoomControlBar,3,1,1,0,8,7,27,8,5,109,3,64,No Change
166,Public Class,com.android.camera.ui.ZoomControlWheel,2,1,2,0,10,11,29,10,4,123,3,76,No Change
167,Public Class,com.android.camera.Util,2,1,4,0,1,0,43,43,39,485,1,95,No Change
169,Private Static Class,com.android.camera.Util.ImageFileNamer,1,1,0,0,2,3,2,2,2,20,1,33,No Change
170,Anonymous Class,com.android.camera.Util.showErrorAndFinish.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0,No Change
171,Public Class,com.android.camera.VideoCamera,3,9,40,0,98,81,113,100,31,1831,3,95,No Change
172,Anonymous Class,com.android.camera.VideoCamera.addBaseMenuItems.(Anon_3),1,1,2,0,1,0,1,1,1,4,2,0,No Change
173,Anonymous Class,com.android.camera.VideoCamera.addBaseMenuItems.(Anon_4),1,1,2,0,1,0,1,1,1,4,2,0,No Change
174,Anonymous Class,com.android.camera.VideoCamera.addBaseMenuItems.(Anon_5),1,1,2,0,1,0,1,1,1,7,2,0,No Change
175,Anonymous Class,com.android.camera.VideoCamera.doOnResume.(Anon_2),1,1,1,0,1,0,1,1,1,4,2,0,No Change
176,Private Class,com.android.camera.VideoCamera.JpegPictureCallback,1,2,1,0,2,1,2,2,2,13,1,0,No Change
177,Private Class,com.android.camera.VideoCamera.MainHandler,8,1,2,0,1,0,1,1,1,36,2,0,No Change
178,Private Class,com.android.camera.VideoCamera.MyBroadcastReceiver,6,1,1,0,1,0,1,1,1,19,2,0,No Change
179,Private Class,com.android.camera.VideoCamera.MyOrientationEventListener,3,1,3,0,2,0,2,2,2,27,2,0,No Change
180,Anonymous Class,com.android.camera.VideoCamera.onCreate.(Anon_1),3,1,5,0,1,0,1,1,1,12,2,0,No Change
181,Anonymous Class,com.android.camera.VideoCamera.onRestorePreferencesClicked.(Anon_6),1,1,1,0,1,0,1,1,1,4,2,0,No Change
182,Private Class,com.android.camera.VideoCamera.PopupGestureListener,3,1,3,0,1,0,1,1,1,13,2,0,No Change
183,Private Class,com.android.camera.VideoCamera.ZoomChangeListener,3,2,3,0,2,0,2,2,2,22,1,0,No Change
184,Private Class,com.android.camera.VideoCamera.ZoomListener,3,2,3,0,1,0,1,1,1,18,1,0,No Change
