,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
73,Class,com.android.bluetooth.gatt.ScanFilterQueue,2,1,1,0,16,1,16,16,0,194,1,12.0,Lines Increased
74,Anonymous Class,com.android.bluetooth.gatt.ScanManager.ScanNative.ScanNative.(Anon_1),3,1,1,0,1,0,1,1,1,12,2,0.0,No Change
75,Class,com.android.bluetooth.gatt.SearchQueue,1,1,1,0,6,1,6,6,0,57,1,0.0,Lines Increased
76,Class,com.android.bluetooth.gatt.ServiceDeclaration.Entry,1,1,1,0,4,8,4,4,0,35,1,46.0,No Change
77,Private Static Class,com.android.bluetooth.hdp.HealthService.BluetoothHealthDeathRecipient,1,2,1,0,3,2,3,3,3,16,1,0.0,No Change
78,Anonymous Class,com.android.bluetooth.hfp.HeadsetStateMachine.(Anon_1),2,1,1,0,2,0,2,2,2,9,2,0.0,No Change
79,Private Class,com.android.bluetooth.hfp.HeadsetStateMachine.StackEvent,1,1,1,0,1,5,1,1,0,10,1,80.0,No Change
80,Private Class,com.android.bluetooth.hfpclient.HeadsetClientStateMachine.StackEvent,1,1,1,0,2,7,2,2,1,24,1,42.0,No Change
81,Anonymous Class,com.android.bluetooth.map.BluetoothMapContentObserver.(Anon_1),1,1,1,0,2,0,2,2,2,11,2,0.0,Lines Increased
82,Anonymous Class,com.android.bluetooth.map.BluetoothMapContentObserver.(Anon_2),2,1,1,0,1,0,1,1,1,8,2,0.0,No Change
83,Anonymous Class,com.android.bluetooth.map.BluetoothMapEmailAppObserver.registerObserver.(Anon_1),2,1,1,0,2,0,2,2,2,15,2,0.0,Class Deleted
84,Anonymous Class,com.android.bluetooth.map.BluetoothMapEmailSettingsAdapter.getGroupView.(Anon_3).onCheckedChanged.(Anon_4),2,1,1,0,1,0,1,1,1,5,2,0.0,Class Deleted
85,Public Class,com.android.bluetooth.map.BluetoothMapEmailSettingsItem,2,2,1,0,16,8,16,16,16,128,1,74.0,Class Deleted
86,Anonymous Class,com.android.bluetooth.map.BluetoothMapService.(Anon_1),23,1,1,0,1,0,1,1,1,73,2,0.0,No Change
87,Public Class,com.android.bluetooth.map.BluetoothMapSmsPdu,6,1,1,0,0,0,6,6,3,498,1,75.0,Lines Increased
88,Public Static Class,com.android.bluetooth.map.BluetoothMapSmsPdu.SmsPdu,2,1,1,0,26,9,26,26,17,308,1,82.0,No Change
89,Private Static Class,com.android.bluetooth.map.BluetoothMapbMessage.BMsgReader,3,1,1,0,7,1,7,7,6,80,1,57.0,Lines Increased
90,Public Static Class,com.android.bluetooth.map.BluetoothMapbMessage.vCard,3,1,1,0,10,6,11,11,10,142,1,60.0,Lines Increased
91,Public Class,com.android.bluetooth.map.BluetoothMapbMessageMms,3,1,1,0,48,16,74,49,43,585,2,91.0,Class Deleted
92,Public Static Class,com.android.bluetooth.map.BluetoothMapbMessageMms.MimePart,6,1,1,0,3,9,3,3,2,76,1,59.0,Class Deleted
93,Private Class,com.android.bluetooth.map.BluetoothMnsObexClient.MnsObexClientHandler,2,1,1,0,2,0,2,2,1,18,2,0.0,No Change
94,Public Class,com.android.bluetooth.opp.BluetoothOppBtEnablingActivity,2,1,1,0,5,3,5,5,1,84,2,60.0,Lines Increased
95,Anonymous Class,com.android.bluetooth.opp.BluetoothOppBtEnablingActivity.(Anon_1),3,1,1,0,1,0,1,1,1,12,2,0.0,No Change
96,Anonymous Class,com.android.bluetooth.opp.BluetoothOppBtEnablingActivity.(Anon_2),4,1,1,0,1,0,1,1,1,16,2,0.0,No Change
97,Public Class,com.android.bluetooth.opp.BluetoothOppHandoverReceiver,17,1,1,0,1,0,1,1,1,54,2,0.0,Lines Increased
98,Anonymous Class,com.android.bluetooth.opp.BluetoothOppIncomingFileConfirmActivity.(Anon_1),2,1,1,0,1,0,1,1,1,8,2,0.0,Modified
99,Anonymous Class,com.android.bluetooth.opp.BluetoothOppIncomingFileConfirmActivity.(Anon_2),3,1,1,0,1,0,1,1,1,12,2,0.0,No Change
100,Private Class,com.android.bluetooth.opp.BluetoothOppNotification.NotificationUpdateThread,1,1,1,0,2,0,2,2,2,22,2,0.0,No Change
