,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
486,Public Static Class,com.android.mail.providers.UIProvider.MessageColumns,1,1,0,0,1,0,1,1,0,40,1,0,No Change
487,Public Static Class,com.android.mail.providers.UIProvider.MessageFlags,0,1,0,0,0,0,0,0,0,5,1,0,No Change
488,Public Static Class,com.android.mail.providers.UIProvider.MessageOperations,1,1,0,0,1,0,1,1,0,8,1,0,No Change
489,Public Static Class,com.android.mail.providers.UIProvider.QuickResponseColumns,0,1,0,0,0,0,0,0,0,4,1,0,No Change
490,Public Static Class,com.android.mail.providers.UIProvider.SearchQueryParameters,1,1,0,0,1,0,1,1,0,5,1,0,No Change
491,Public Static Class,com.android.mail.providers.UIProvider.SendFeedbackExtras,0,1,0,0,0,0,0,0,0,4,1,0,No Change
492,Public Static Class,com.android.mail.providers.UIProvider.SendOrSaveMethodParamKeys,1,1,0,0,1,0,1,1,0,4,1,0,No Change
493,Public Static Class,com.android.mail.providers.UIProvider.SetCurrentAccountColumns,1,1,0,0,1,0,1,1,0,4,1,0,No Change
494,Public Static Class,com.android.mail.providers.UIProvider.SnapHeaderValue,0,1,0,0,0,0,0,0,0,5,1,0,No Change
495,Public Static Class,com.android.mail.providers.UIProvider.SpamWarningLevel,1,1,0,0,1,0,1,1,0,6,1,0,No Change
496,Public Static Class,com.android.mail.providers.UIProvider.SpamWarningLinkType,1,1,0,0,1,0,1,1,0,6,1,0,No Change
497,Public Static Class,com.android.mail.providers.UIProvider.Swipe,0,1,0,0,0,0,0,0,0,6,1,0,No Change
498,Public Static Class,com.android.mail.providers.UIProvider.SyncStatus,1,1,0,0,0,0,1,1,1,16,1,0,No Change
499,Public Static Class,com.android.mail.providers.UIProvider.UpdateNotificationExtras,0,1,0,0,0,0,0,0,0,6,1,0,No Change
500,Public Static Class,com.android.mail.providers.UIProvider.ViewProxyExtras,0,1,0,0,0,0,0,0,0,6,1,0,No Change
501,Public Class,com.android.mail.providers.UIProviderValidator,1,1,1,0,0,0,8,8,6,42,1,0,No Change
502,Public Class,com.android.mail.SenderInfoLoader,2,1,1,0,4,1,9,9,3,162,2,77,Modified
503,Public Class,com.android.mail.text.ChangeLabelsSpan,1,1,1,0,3,1,3,3,3,14,2,33,No Change
504,Public Class,com.android.mail.text.EmailAddressSpan,1,1,2,0,3,2,3,3,3,17,2,33,No Change
505,Public Class,com.android.mail.text.LinkStyleSpan,1,1,0,0,3,1,3,3,3,16,2,33,No Change
506,Public Abstract Class,com.android.mail.ui.AbstractActivityController,2,4,76,2,194,74,195,195,117,2943,1,97,Lines Decreased
507,Anonymous Class,com.android.mail.ui.AbstractActivityController.(Anon_1),2,1,2,0,1,0,1,1,1,8,2,0,No Change
508,Private Class,com.android.mail.ui.AbstractActivityController.AccountLoads,5,2,13,0,3,2,3,3,3,79,1,66,Lines Increased
509,Anonymous Class,com.android.mail.ui.AbstractActivityController.changeAccount.(Anon_2),1,1,2,0,1,0,1,1,1,5,2,0,No Change
510,Public Class,com.android.mail.ui.AbstractActivityController.ConversationAction,6,2,13,0,4,5,4,4,3,107,1,55,No Change
511,Anonymous Class,com.android.mail.ui.AbstractActivityController.ConversationAction.performAction.(Anon_12),1,1,4,0,1,0,1,1,1,6,2,0,No Change
512,Private Class,com.android.mail.ui.AbstractActivityController.ConversationListLoaderCallbacks,2,2,12,0,3,0,3,3,3,55,1,0,Lines Increased
513,Anonymous Class,com.android.mail.ui.AbstractActivityController.delete.(Anon_11),1,1,1,0,1,0,1,1,1,5,2,0,No Change
514,Anonymous Class,com.android.mail.ui.AbstractActivityController.doMarkConversationMessagesUnread.(Anon_7),2,1,2,0,1,0,1,1,0,10,2,0,Modified
515,Private Class,com.android.mail.ui.AbstractActivityController.DroppedInStarredAction,1,2,11,0,3,3,3,3,3,47,1,33,Class Deleted
516,Private Class,com.android.mail.ui.AbstractActivityController.FolderDestruction,3,2,11,0,4,9,4,4,2,74,1,52,No Change
517,Private Class,com.android.mail.ui.AbstractActivityController.FolderLoads,9,2,17,0,3,0,3,3,3,144,1,0,Lines Increased
518,Class,com.android.mail.ui.AbstractActivityController.FolderLoads.onLoadFinished.PopulateDefault,1,1,1,0,1,0,1,1,0,8,2,0,No Change
519,Anonymous Class,com.android.mail.ui.AbstractActivityController.getInternalErrorClickedListener.(Anon_19),1,2,2,0,1,0,1,1,1,5,1,0,Class Deleted
520,Anonymous Class,com.android.mail.ui.AbstractActivityController.getRetryClickedListener.(Anon_16),2,2,2,0,1,0,1,1,1,8,1,0,Class Deleted
521,Anonymous Class,com.android.mail.ui.AbstractActivityController.getSignInClickedListener.(Anon_17),1,2,1,0,1,0,1,1,1,5,1,0,Class Deleted
522,Anonymous Class,com.android.mail.ui.AbstractActivityController.getStorageErrorClickedListener.(Anon_18),1,2,1,0,1,0,1,1,1,5,1,0,Class Deleted
523,Anonymous Class,com.android.mail.ui.AbstractActivityController.getUndoCallbackForDestructiveActionsWithAutoAdvance.(Anon_4),1,2,1,0,1,0,1,1,1,5,1,0,No Change
524,Anonymous Class,com.android.mail.ui.AbstractActivityController.getUndoClickedListener.(Anon_15),4,2,5,0,1,0,1,1,1,13,1,0,Class Deleted
525,Private Class,com.android.mail.ui.AbstractActivityController.HomeButtonListener,1,2,1,0,1,0,1,1,1,6,1,0,No Change
526,Anonymous Class,com.android.mail.ui.AbstractActivityController.initializeDevLoggingService.(Anon_3),2,1,3,0,2,1,2,2,1,22,2,50,No Change
527,Private Interface,com.android.mail.ui.AbstractActivityController.LoadFinishedCallback,0,0,0,2,1,0,1,1,0,3,0,0,No Change
528,Private Class,com.android.mail.ui.AbstractActivityController.MailDrawerListener,2,3,6,0,13,2,13,13,13,123,2,76,Lines Decreased
529,Anonymous Class,com.android.mail.ui.AbstractActivityController.makeDialogListener.(Anon_20),1,1,1,0,1,0,1,1,1,6,2,0,Class Deleted
530,Anonymous Class,com.android.mail.ui.AbstractActivityController.markConversationMessagesUnread.(Anon_6),1,2,1,0,1,0,1,1,1,6,1,0,No Change
531,Anonymous Class,com.android.mail.ui.AbstractActivityController.markConversationsRead.(Anon_8),1,2,1,0,1,0,1,1,1,5,1,0,No Change
532,Anonymous Class,com.android.mail.ui.AbstractActivityController.markConversationsRead.(Anon_9),1,1,1,0,1,0,1,1,1,5,2,0,No Change
533,Anonymous Class,com.android.mail.ui.AbstractActivityController.navigateUpFolderHierarchy.(Anon_21),4,1,5,0,2,0,2,2,0,42,2,0,Class Deleted
534,Anonymous Class,com.android.mail.ui.AbstractActivityController.onOptionsItemSelected.(Anon_5),1,1,7,0,2,0,2,2,0,13,2,0,Lines Decreased
535,Anonymous Class,com.android.mail.ui.AbstractActivityController.perhapsStartWelcomeTour.(Anon_14),3,1,4,0,2,0,2,2,0,21,2,0,Class Deleted
536,Static Class,com.android.mail.ui.AbstractActivityController.RefreshTimerTask,1,1,1,0,2,2,2,2,1,17,2,25,No Change
537,Anonymous Class,com.android.mail.ui.AbstractActivityController.RefreshTimerTask.run.(Anon_13),1,1,3,0,1,0,1,1,1,5,2,0,No Change
538,Anonymous Class,com.android.mail.ui.AbstractActivityController.starMessage.(Anon_10),1,1,0,0,1,0,1,1,0,4,2,0,Modified
539,Public Abstract Class,com.android.mail.ui.AbstractConversationViewFragment,1,4,22,2,44,20,46,46,31,416,2,93,Lines Increased
540,Anonymous Class,com.android.mail.ui.AbstractConversationViewFragment.(Anon_1),1,1,3,0,1,0,7,1,1,8,3,0,No Change
541,Private Static Class,com.android.mail.ui.AbstractConversationViewFragment.MessageLoader,1,1,5,0,3,1,15,3,2,25,3,66,No Change
542,Private Class,com.android.mail.ui.AbstractConversationViewFragment.MessageLoaderCallbacks,2,2,8,0,3,0,3,3,3,44,1,0,No Change
543,Anonymous Class,com.android.mail.ui.AbstractConversationViewFragment.onConversationTransformed.(Anon_3),1,1,2,0,1,0,4,1,1,5,2,0,No Change
544,Anonymous Class,com.android.mail.ui.AbstractConversationViewFragment.popOut.(Anon_2),2,1,2,0,1,0,4,1,1,8,2,0,Modified
545,Public Class,com.android.mail.ui.AbstractConversationWebViewClient,2,1,9,3,7,2,8,8,6,109,2,50,Lines Decreased
546,Public Abstract Class,com.android.mail.ui.AbstractHtmlTemplates,1,1,0,2,5,4,5,5,3,45,1,65,No Change
547,Public Abstract Class,com.android.mail.ui.AbstractMailActivity,1,2,1,1,5,1,5,5,1,40,2,19,Lines Increased
548,Public Interface,com.android.mail.ui.AccountController,0,0,4,2,14,0,14,14,0,15,0,0,No Change
549,Public Abstract Class,com.android.mail.ui.AccountFeedbackActivity,2,3,6,1,7,4,7,7,5,72,2,60,No Change
550,Public Class,com.android.mail.ui.AccountItemView,1,1,3,0,5,4,5,5,4,53,2,60,Lines Increased
551,Public Class,com.android.mail.ui.AccountLoadCallbacks,1,2,6,0,4,3,4,4,4,28,1,50,Lines Decreased
552,Public Interface,com.android.mail.ui.AccountLoadCallbacks.AccountLoadCallbackListener,0,0,1,1,1,0,1,1,0,3,0,0,No Change
553,Public Class,com.android.mail.ui.ActionableToastBar,1,1,3,0,22,15,22,22,11,240,2,85,Lines Increased
554,Anonymous Class,com.android.mail.ui.ActionableToastBar.ActionableToastBar.(Anon_1),2,1,1,0,1,0,1,1,1,7,2,0,No Change
555,Public Interface,com.android.mail.ui.ActionableToastBar.ActionClickedListener,0,0,0,6,1,0,1,1,1,3,0,0,Modified
556,Anonymous Class,com.android.mail.ui.ActionableToastBar.popupToast.(Anon_3),1,1,1,0,2,0,2,2,2,10,2,0,No Change
557,Anonymous Class,com.android.mail.ui.ActionableToastBar.pushDownToast.(Anon_4),1,1,1,0,2,0,2,2,2,10,2,0,No Change
558,Anonymous Class,com.android.mail.ui.ActionableToastBar.pushDownToast.(Anon_5),1,1,1,0,1,0,1,1,1,5,2,0,No Change
559,Anonymous Class,com.android.mail.ui.ActionableToastBar.show.(Anon_2),2,1,3,0,1,0,1,1,1,10,2,0,No Change
560,Public Class,com.android.mail.ui.ActionBarController,2,5,22,1,33,15,33,33,24,387,1,89,Lines Decreased
561,Anonymous Class,com.android.mail.ui.ActionBarController.(Anon_1),1,1,2,0,1,0,7,1,1,5,3,0,No Change
562,Anonymous Class,com.android.mail.ui.ActionBarController.initialize.(Anon_2),1,1,2,0,1,0,7,1,1,5,3,0,No Change
563,Private Class,com.android.mail.ui.ActionBarController.UpdateProvider,1,1,2,0,2,2,2,2,1,14,2,0,No Change
564,Public Interface,com.android.mail.ui.ActivityController,0,17,6,1,45,0,100,45,4,51,3,0,Lines Decreased
565,Public Class,com.android.mail.ui.AddableFolderSelectorAdapter,3,1,5,0,1,0,14,3,3,91,3,0,Lines Decreased
566,Public Class,com.android.mail.ui.AnimatedAdapter,2,1,28,0,79,33,79,79,56,821,2,93,Lines Increased
567,Anonymous Class,com.android.mail.ui.AnimatedAdapter.(Anon_1),4,1,3,0,2,0,2,2,2,41,2,0,No Change
568,Anonymous Class,com.android.mail.ui.AnimatedAdapter.(Anon_2),1,2,1,0,1,0,1,1,1,5,1,0,No Change
569,Anonymous Class,com.android.mail.ui.AnimatedAdapter.(Anon_3),2,1,2,0,1,0,7,1,1,7,3,0,No Change
570,Anonymous Class,com.android.mail.ui.AnimatedAdapter.fadeOutLeaveBehindItems.(Anon_4),1,1,1,0,1,0,1,1,1,5,2,0,No Change
571,Public Interface,com.android.mail.ui.AnimatedAdapter.Listener,0,0,1,1,1,0,1,1,0,3,0,0,No Change
572,Public Class,com.android.mail.ui.AnimatedListView,1,1,0,0,3,0,3,3,3,10,2,0,No Change
573,Public Class,com.android.mail.ui.AsyncRefreshTask,1,1,0,0,2,2,2,2,1,14,2,0,No Change
574,Public Interface,com.android.mail.ui.AttachmentBitmapHolder,0,0,0,1,7,0,7,7,7,8,0,0,No Change
575,Public Abstract Class,com.android.mail.ui.AttachmentTile,1,2,6,2,15,10,16,16,11,185,2,78,Lines Increased
576,Public Static Class,com.android.mail.ui.AttachmentTile.AttachmentPreview,1,2,1,0,4,2,4,4,3,32,1,25,No Change
577,Anonymous Class,com.android.mail.ui.AttachmentTile.AttachmentPreview.(Anon_1),1,1,1,0,2,0,2,2,2,9,2,0,No Change
578,Public Interface,com.android.mail.ui.AttachmentTile.AttachmentPreviewCache,0,0,1,1,2,0,2,2,0,4,0,0,No Change
579,Public Class,com.android.mail.ui.AttachmentTileGrid,2,3,8,0,15,9,15,15,10,156,2,82,No Change
580,Public Class,com.android.mail.ui.BidiViewPagerHelper,1,1,1,0,7,1,7,7,5,27,1,14,Lines Increased
581,Public Class,com.android.mail.ui.ButteryProgressBar,1,1,1,0,9,8,9,9,2,109,2,72,No Change
582,Anonymous Class,com.android.mail.ui.ButteryProgressBar.ButteryProgressBar.(Anon_1),1,1,0,0,1,0,1,1,1,5,2,0,No Change
583,Private Static Class,com.android.mail.ui.ButteryProgressBar.ExponentialInterpolator,1,2,0,0,1,0,1,1,1,6,1,0,No Change
584,Public Class,com.android.mail.ui.ContactLoaderCallbacks,1,3,2,0,10,4,10,10,8,46,1,72,No Change
585,Public Interface,com.android.mail.ui.ControllableActivity,0,5,16,2,23,0,58,23,0,26,1,0,Lines Decreased
586,Public Class,com.android.mail.ui.ControllerFactory,2,1,4,0,0,0,1,1,1,6,1,0,Modified
587,Public Class,com.android.mail.ui.ConversationCursorLoader,2,1,4,0,7,7,8,8,4,93,2,66,No Change
588,Public Class,com.android.mail.ui.ConversationListEmptyView,1,1,1,0,6,2,6,6,3,43,2,50,Lines Decreased
589,Public Class,com.android.mail.ui.ConversationListEmptyView,1,1,1,0,6,2,6,6,3,43,2,50,Lines Decreased
590,Public Class,com.android.mail.ui.ConversationListFragment,2,8,43,0,53,32,55,55,35,734,2,93,Lines Increased
591,Anonymous Class,com.android.mail.ui.ConversationListFragment.(Anon_1),1,1,2,0,1,0,7,1,1,6,3,0,No Change
592,Anonymous Class,com.android.mail.ui.ConversationListFragment.(Anon_2),2,1,1,0,1,0,4,1,1,11,2,0,No Change
593,Anonymous Class,com.android.mail.ui.ConversationListFragment.(Anon_3),2,1,1,0,1,0,4,1,1,8,2,0,No Change
594,Anonymous Class,com.android.mail.ui.ConversationListFragment.(Anon_7),1,2,2,0,3,0,3,3,3,12,1,0,No Change
595,Private Class,com.android.mail.ui.ConversationListFragment.ConversationCursorObserver,1,1,1,0,1,0,1,1,1,6,2,0,No Change
596,Anonymous Class,com.android.mail.ui.ConversationListFragment.onActivityCreated.(Anon_4),1,1,2,0,1,0,7,1,1,5,3,0,No Change
597,Anonymous Class,com.android.mail.ui.ConversationListFragment.onCreate.(Anon_5),1,1,1,0,1,0,1,1,1,6,2,0,No Change
598,Anonymous Class,com.android.mail.ui.ConversationListFragment.requestDelete.(Anon_6),1,2,2,0,1,0,1,1,1,5,1,0,No Change
599,Public Class,com.android.mail.ui.ConversationListHelper,1,1,7,0,1,0,1,1,1,29,1,0,Lines Decreased
600,Public Class,com.android.mail.ui.ConversationLongPressTipView,1,3,8,0,28,8,28,28,22,153,2,90,Lines Decreased
601,Anonymous Class,com.android.mail.ui.ConversationLongPressTipView.onFinishInflate.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
602,Public Class,com.android.mail.ui.ConversationPhotoTeaserView,1,3,8,0,28,10,28,28,22,176,2,92,Lines Decreased
603,Anonymous Class,com.android.mail.ui.ConversationPhotoTeaserView.onFinishInflate.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
604,Anonymous Class,com.android.mail.ui.ConversationPhotoTeaserView.onLayout.(Anon_2),2,1,1,0,1,0,1,1,1,15,2,0,Class Deleted
605,Public Class,com.android.mail.ui.ConversationPositionTracker,2,1,6,0,10,3,11,11,4,117,1,69,No Change
606,Public Interface,com.android.mail.ui.ConversationPositionTracker.Callbacks,0,0,1,1,1,0,1,1,0,3,0,0,No Change
607,Public Class,com.android.mail.ui.ConversationSelectionSet,1,2,3,0,24,4,24,24,16,202,1,61,Class Deleted
608,Anonymous Class,com.android.mail.ui.ConversationSelectionSet.(Anon_1),1,1,1,0,3,0,3,3,3,13,2,0,Class Deleted
609,Public Interface,com.android.mail.ui.ConversationSetObserver,0,0,1,4,3,0,3,3,0,4,0,0,No Change
610,Public Class,com.android.mail.ui.ConversationsInOutboxTipView,1,3,11,0,29,14,29,29,23,231,2,92,Lines Decreased
611,Anonymous Class,com.android.mail.ui.ConversationsInOutboxTipView.(Anon_3),2,1,7,0,3,0,3,3,3,23,2,0,Class Deleted
612,Anonymous Class,com.android.mail.ui.ConversationsInOutboxTipView.onFinishInflate.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
613,Anonymous Class,com.android.mail.ui.ConversationsInOutboxTipView.onFinishInflate.(Anon_2),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
614,Anonymous Class,com.android.mail.ui.ConversationsInOutboxTipView.startDestroyAnimation.(Anon_4),1,1,2,0,4,0,4,4,4,14,2,0,Class Deleted
615,Public Interface,com.android.mail.ui.ConversationSpecialItemView,0,0,3,5,14,0,14,14,0,15,0,0,Modified
616,Public Class,com.android.mail.ui.ConversationSyncDisabledTipView,1,3,14,0,27,18,28,28,24,269,2,92,Lines Decreased
617,Anonymous Class,com.android.mail.ui.ConversationSyncDisabledTipView.ConversationSyncDisabledTipView.(Anon_1),1,1,3,0,1,0,1,1,1,7,2,0,Class Deleted
618,Anonymous Class,com.android.mail.ui.ConversationSyncDisabledTipView.ConversationSyncDisabledTipView.(Anon_2),1,1,2,0,1,0,1,1,1,5,2,0,Class Deleted
619,Anonymous Class,com.android.mail.ui.ConversationSyncDisabledTipView.onFinishInflate.(Anon_3),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
620,Public Interface,com.android.mail.ui.ConversationSyncDisabledTipView.ReasonSyncOff,0,0,0,0,0,0,0,0,0,5,0,0,No Change
621,Anonymous Class,com.android.mail.ui.ConversationSyncDisabledTipView.startDestroyAnimation.(Anon_4),1,1,2,0,4,0,4,4,4,14,2,0,Class Deleted
622,Public Interface,com.android.mail.ui.ConversationUpdater,0,1,5,1,16,0,16,16,6,24,2,0,Lines Increased
623,Public Class,com.android.mail.ui.ConversationViewFragment,2,8,48,0,59,32,108,62,29,1152,3,94,Lines Increased
624,Anonymous Class,com.android.mail.ui.ConversationViewFragment.(Anon_1),1,1,2,0,1,0,1,1,1,13,2,0,No Change
625,Anonymous Class,com.android.mail.ui.ConversationViewFragment.(Anon_1).onChanged.(Anon_2),1,1,2,0,1,0,4,1,1,7,2,0,No Change
626,Anonymous Class,com.android.mail.ui.ConversationViewFragment.(Anon_3),2,1,4,0,1,0,4,1,1,9,2,0,No Change
627,Public Class,com.android.mail.ui.ConversationViewFragment.ConversationWebViewClient,2,1,6,0,3,0,11,3,3,35,3,0,Lines Increased
628,Anonymous Class,com.android.mail.ui.ConversationViewFragment.ensureContentSizeChangeListener.(Anon_7),1,2,1,0,1,0,1,1,1,5,1,0,No Change
629,Private Class,com.android.mail.ui.ConversationViewFragment.MailJsBridge,2,1,8,0,8,0,8,8,8,150,1,0,Lines Increased
630,Anonymous Class,com.android.mail.ui.ConversationViewFragment.MailJsBridge.onContentReady.(Anon_9),3,1,3,0,1,0,4,1,1,16,2,0,No Change
631,Anonymous Class,com.android.mail.ui.ConversationViewFragment.MailJsBridge.onInlineAttachmentsParsed.(Anon_10),3,1,3,0,1,0,4,1,1,13,2,0,No Change
632,Anonymous Class,com.android.mail.ui.ConversationViewFragment.MailJsBridge.onWebContentGeometryChange.(Anon_8),4,1,5,0,1,0,4,1,1,18,2,0,No Change
633,Private Class,com.android.mail.ui.ConversationViewFragment.NewMessagesInfo,3,1,2,0,1,3,1,1,1,16,1,33,Lines Decreased
634,Anonymous Class,com.android.mail.ui.ConversationViewFragment.onActivityCreated.(Anon_4),1,1,1,0,1,0,4,1,1,5,2,0,No Change
635,Anonymous Class,com.android.mail.ui.ConversationViewFragment.onCreateView.(Anon_5),2,1,2,0,1,0,1,1,1,14,2,0,No Change
636,Private Static Class,com.android.mail.ui.ConversationViewFragment.SetCookieTask,2,1,2,0,2,4,2,2,1,35,2,0,No Change
637,Anonymous Class,com.android.mail.ui.ConversationViewFragment.setupNewMessageBar.(Anon_6),1,1,1,0,1,0,1,1,1,5,2,0,Modified
638,Public Class,com.android.mail.ui.ConversationViewFrame,1,1,1,0,4,1,4,4,4,22,2,50,Lines Increased
639,Public Interface,com.android.mail.ui.ConversationViewFrame.DownEventListener,0,0,0,1,1,0,1,1,0,3,0,0,Lines Increased
640,Public Class,com.android.mail.ui.ConversationViewProgressController,2,1,1,0,7,6,7,7,5,90,1,62,No Change
641,Anonymous Class,com.android.mail.ui.ConversationViewProgressController.animateDismiss.(Anon_3),2,1,1,0,1,0,1,1,1,9,2,0,No Change
642,Anonymous Class,com.android.mail.ui.ConversationViewProgressController.ConversationViewProgressController.(Anon_1),1,1,1,0,1,0,4,1,1,6,2,0,No Change
643,Anonymous Class,com.android.mail.ui.ConversationViewProgressController.dismissLoadingStatus.(Anon_2),1,1,1,0,1,0,4,1,1,5,2,0,No Change
644,Public Class,com.android.mail.ui.ConversationViewState,1,2,4,0,15,2,15,15,14,146,1,50,No Change
645,Anonymous Class,com.android.mail.ui.ConversationViewState.(Anon_1),1,1,1,0,3,0,3,3,3,13,2,0,No Change
646,Public Static Class,com.android.mail.ui.ConversationViewState.ExpansionState,1,1,0,0,1,0,3,3,2,13,1,83,No Change
647,Static Class,com.android.mail.ui.ConversationViewState.MessageViewState,2,2,0,0,4,3,4,4,3,34,1,50,No Change
648,Anonymous Class,com.android.mail.ui.ConversationViewState.MessageViewState.(Anon_2),1,1,1,0,2,0,2,2,2,9,2,0,No Change
649,Public Class,com.android.mail.ui.CreateShortcutActivity,2,1,4,0,1,0,1,1,1,19,2,0,No Change
650,Public Interface,com.android.mail.ui.DestructiveAction,0,0,1,3,2,0,2,2,2,3,0,0,Modified
651,Public Class,com.android.mail.ui.DividedImageCanvas,2,2,3,0,25,10,26,26,18,312,1,84,Class Deleted
652,Public Interface,com.android.mail.ui.DividedImageCanvas.InvalidateCallback,0,0,0,1,1,0,1,1,1,3,0,0,Class Deleted
653,Public Interface,com.android.mail.ui.DrawerController,0,0,0,1,6,0,6,6,0,7,0,0,No Change
654,Public Class,com.android.mail.ui.DrawerFragment,1,1,0,0,2,0,49,2,1,10,3,0,Modified
655,Public Class,com.android.mail.ui.EllipsizedMultilineTextView,2,1,0,0,4,1,4,4,4,54,2,50,No Change
656,Public Class,com.android.mail.ui.EmptyFolderDialogFragment,1,1,4,0,3,3,4,4,4,49,2,75,No Change
657,Public Interface,com.android.mail.ui.EmptyFolderDialogFragment.EmptyFolderDialogFragmentListener,0,0,0,1,1,0,1,1,0,3,0,0,No Change
658,Anonymous Class,com.android.mail.ui.EmptyFolderDialogFragment.onCreateDialog.(Anon_1),3,1,2,0,1,0,1,1,1,11,2,0,No Change
659,Public Interface,com.android.mail.ui.ErrorListener,0,0,1,1,1,0,1,1,1,2,0,0,No Change
660,Public Interface,com.android.mail.ui.FolderChangeListener,0,0,1,2,1,0,1,1,0,2,0,0,Class Deleted
661,Public Interface,com.android.mail.ui.FolderController,0,0,1,1,4,0,4,4,0,5,0,0,No Change
662,Public Class,com.android.mail.ui.FolderDisplayer,2,1,4,4,3,4,3,3,3,27,1,58,Lines Increased
663,Public Class,com.android.mail.ui.FolderItemView,2,1,6,0,14,8,15,15,8,136,2,82,Lines Decreased
664,Public Interface,com.android.mail.ui.FolderItemView.DropHandler,0,0,1,1,2,0,2,2,0,4,0,0,Class Deleted
665,Public Class,com.android.mail.ui.FolderListFragment,2,2,36,1,44,34,47,47,30,1049,2,93,Lines Increased
666,Protected Class,com.android.mail.ui.FolderListFragment.AccountsAdapter,1,1,1,0,6,1,6,6,6,31,2,33,No Change
667,Private Class,com.android.mail.ui.FolderListFragment.DrawerStateListener,1,2,1,0,5,1,5,5,5,19,1,60,No Change
668,Private Class,com.android.mail.ui.FolderListFragment.FolderAdapter,2,2,15,0,19,6,19,19,13,214,2,86,Lines Increased
669,Anonymous Class,com.android.mail.ui.FolderListFragment.FolderAdapter.(Anon_4),2,1,1,0,1,0,6,1,1,7,3,0,No Change
670,Private Interface,com.android.mail.ui.FolderListFragment.FolderListFragmentCursorAdapter,0,1,1,2,5,0,5,5,0,7,2,0,No Change
671,Private Class,com.android.mail.ui.FolderListFragment.FolderOrAccountListener,3,1,3,0,1,0,1,1,1,13,2,0,No Change
672,Private Class,com.android.mail.ui.FolderListFragment.FooterAdapter,2,1,6,0,6,1,6,6,4,57,2,50,Lines Decreased
673,Private Abstract Class,com.android.mail.ui.FolderListFragment.FooterItem,1,2,5,2,10,4,10,10,5,46,1,77,Class Deleted
674,Private Class,com.android.mail.ui.FolderListFragment.HelpItem,1,1,4,0,2,0,12,2,0,11,2,0,Class Deleted
675,Private Class,com.android.mail.ui.FolderListFragment.HierarchicalFolderListAdapter,2,2,8,0,8,3,8,8,8,75,2,70,Lines Decreased
676,Anonymous Class,com.android.mail.ui.FolderListFragment.onActivityCreated.(Anon_1),1,1,2,0,1,0,7,1,1,5,3,0,No Change
677,Anonymous Class,com.android.mail.ui.FolderListFragment.onActivityCreated.(Anon_2),1,1,2,0,1,0,7,1,1,5,3,0,No Change
678,Anonymous Class,com.android.mail.ui.FolderListFragment.onActivityCreated.(Anon_3),3,1,5,0,1,0,7,1,1,13,3,0,Lines Decreased
679,Private Class,com.android.mail.ui.FolderListFragment.SettingsItem,1,1,5,0,2,0,12,2,0,11,2,0,Class Deleted
680,Public Class,com.android.mail.ui.FolderListLayout,1,1,2,0,4,0,4,4,2,17,2,0,No Change
681,Public Class,com.android.mail.ui.FolderOperation,1,2,1,0,4,2,7,7,6,53,1,35,No Change
682,Anonymous Class,com.android.mail.ui.FolderOperation.(Anon_1),1,1,1,0,2,0,2,2,2,9,2,0,No Change
683,Public Class,com.android.mail.ui.FolderOperations,1,1,4,0,13,1,15,15,15,81,1,40,No Change
684,Private Class,com.android.mail.ui.FolderOperations.Operation,1,1,1,0,1,2,1,1,0,8,1,0,No Change
685,Public Class,com.android.mail.ui.FolderSelectionActivity,1,5,24,0,42,9,42,42,37,302,2,95,Lines Decreased
686,Anonymous Class,com.android.mail.ui.FolderSelectionActivity.(Anon_1),1,2,6,0,14,0,14,14,14,54,1,0,No Change
687,Public Abstract Class,com.android.mail.ui.FolderSelectionDialog,1,2,11,2,4,6,5,5,3,65,2,70,No Change
688,Anonymous Class,com.android.mail.ui.FolderSelectionDialog.onCreateDialog.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,No Change
689,Public Interface,com.android.mail.ui.FolderSelector,0,0,1,2,1,0,1,1,1,2,0,0,No Change
690,Public Class,com.android.mail.ui.FolderSelectorAdapter,2,1,7,3,11,4,11,11,8,195,2,72,No Change
691,Public Static Class,com.android.mail.ui.FolderSelectorAdapter.FolderRow,1,2,1,0,5,3,5,5,5,26,1,60,No Change
692,Private Static Class,com.android.mail.ui.FolderSelectorAdapter.TreeNode,1,2,1,0,4,3,4,4,1,18,1,66,No Change
693,Public Interface,com.android.mail.ui.FolderSettingsObservable,0,0,1,0,8,0,8,8,0,9,0,0,No Change
694,Public Interface,com.android.mail.ui.FolderSettingsObserver,0,0,0,0,1,0,1,1,0,2,0,0,No Change
695,Public Interface,com.android.mail.ui.FragmentLauncher,0,0,0,1,1,0,1,1,0,2,0,0,No Change
696,Public Abstract Class,com.android.mail.ui.FragmentRunnable,1,2,2,12,3,2,3,3,3,18,1,0,No Change
