,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
88,Class,com.android.settings.applications.ApplicationsState.BackgroundHandler,17,1,4,0,2,2,2,2,1,179,2,50,Class Deleted
89,Anonymous Class,com.android.settings.applications.ApplicationsState.BackgroundHandler.(Anon_9),8,1,5,0,1,0,1,1,1,54,2,0,Class Deleted
90,Public Interface,com.android.settings.applications.ApplicationsState.Callbacks,0,0,0,2,6,0,6,6,6,8,0,0,Class Deleted
91,Class,com.android.settings.applications.ApplicationsState.MainHandler,13,1,3,0,1,0,1,1,1,47,2,0,Class Deleted
92,Private Class,com.android.settings.applications.ApplicationsState.PackageIntentReceiver,3,1,1,0,3,0,3,3,1,45,2,0,Class Deleted
93,Public Class,com.android.settings.applications.ApplicationsState.Session,4,1,6,0,6,9,6,6,3,127,1,70,Class Deleted
94,Public Static Class,com.android.settings.applications.ApplicationsState.SizeInfo,0,1,0,1,0,6,0,0,0,8,1,0,Class Deleted
95,Public Class,com.android.settings.applications.AppOpsCategory,1,2,8,0,9,3,9,9,8,200,2,66,Lines Decreased
96,Public Static Class,com.android.settings.applications.AppOpsCategory.AppListAdapter,1,1,3,0,6,4,6,6,6,43,2,62,No Change
97,Public Static Class,com.android.settings.applications.AppOpsCategory.AppListLoader,2,1,4,0,8,5,8,8,4,64,2,75,No Change
98,Public Static Class,com.android.settings.applications.AppOpsCategory.InterestingConfigChanges,2,1,0,0,1,2,1,1,0,14,1,0,No Change
99,Public Static Class,com.android.settings.applications.AppOpsCategory.PackageIntentReceiver,1,1,1,0,2,1,2,2,2,18,2,0,No Change
100,Public Class,com.android.settings.applications.AppOpsDetails,3,1,6,0,7,8,7,7,3,131,2,69,Lines Decreased
101,Anonymous Class,com.android.settings.applications.AppOpsDetails.refreshUi.(for_loop_1).(for_loop_2).(Anon_1),2,1,2,0,1,0,1,1,1,7,2,0,No Change
102,Public Class,com.android.settings.applications.AppOpsState,7,1,3,0,5,6,5,5,3,484,1,70,Lines Increased
103,Anonymous Class,com.android.settings.applications.AppOpsState.(Anon_2),7,1,2,0,1,1,1,1,1,16,2,0,No Change
104,Public Static Class,com.android.settings.applications.AppOpsState.AppEntry,1,1,2,0,9,8,9,9,8,68,1,73,No Change
105,Public Static Class,com.android.settings.applications.AppOpsState.AppOpEntry,1,1,2,0,14,5,15,15,13,103,1,74,No Change
106,Public Static Class,com.android.settings.applications.AppOpsState.OpsTemplate,1,2,0,0,4,2,4,4,3,29,1,25,No Change
107,Anonymous Class,com.android.settings.applications.AppOpsState.OpsTemplate.(Anon_1),1,1,1,0,2,0,2,2,2,7,2,0,No Change
108,Public Class,com.android.settings.applications.AppOpsSummary,2,1,3,0,1,6,1,1,1,63,2,28,Lines Increased
109,Class,com.android.settings.applications.AppOpsSummary.MyPagerAdapter,1,2,2,0,7,0,7,7,7,29,2,0,No Change
110,Public Class,com.android.settings.applications.AppViewHolder,4,1,3,0,1,7,2,2,1,43,1,42,Modified
111,Class,com.android.settings.applications.CanBeOnSdCardChecker,3,1,0,0,3,2,3,3,0,35,1,33,Class Deleted
112,Public Class,com.android.settings.applications.InstalledAppDetails,4,4,14,0,42,53,42,42,17,1124,2,92,Lines Decreased
113,Anonymous Class,com.android.settings.applications.InstalledAppDetails.(Anon_1),5,1,3,0,1,0,1,1,1,19,2,0,Class Deleted
114,Anonymous Class,com.android.settings.applications.InstalledAppDetails.(Anon_11),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
115,Class,com.android.settings.applications.InstalledAppDetails.ClearCacheObserver,2,1,1,0,1,0,1,1,1,7,2,0,Class Deleted
116,Class,com.android.settings.applications.InstalledAppDetails.ClearUserDataObserver,2,1,1,0,1,0,1,1,1,7,2,0,Class Deleted
117,Static Class,com.android.settings.applications.InstalledAppDetails.DisableChanger,1,1,1,0,2,4,2,2,0,17,2,12,Modified
118,Public Static Class,com.android.settings.applications.InstalledAppDetails.MyAlertDialogFragment,4,1,1,0,2,0,3,3,2,133,2,0,Class Deleted
119,Anonymous Class,com.android.settings.applications.InstalledAppDetails.MyAlertDialogFragment.onCreateDialog.(Anon_10),1,1,3,0,1,0,1,1,1,5,2,0,Class Deleted
120,Anonymous Class,com.android.settings.applications.InstalledAppDetails.MyAlertDialogFragment.onCreateDialog.(Anon_2),1,1,2,0,1,0,1,1,1,4,2,0,Class Deleted
121,Anonymous Class,com.android.settings.applications.InstalledAppDetails.MyAlertDialogFragment.onCreateDialog.(Anon_3),1,1,3,0,1,0,1,1,1,5,2,0,Class Deleted
122,Anonymous Class,com.android.settings.applications.InstalledAppDetails.MyAlertDialogFragment.onCreateDialog.(Anon_4),1,1,2,0,1,0,1,1,1,4,2,0,Class Deleted
123,Anonymous Class,com.android.settings.applications.InstalledAppDetails.MyAlertDialogFragment.onCreateDialog.(Anon_5),1,1,2,0,1,0,1,1,1,5,2,0,Class Deleted
124,Anonymous Class,com.android.settings.applications.InstalledAppDetails.MyAlertDialogFragment.onCreateDialog.(Anon_6),1,1,3,0,1,0,1,1,1,4,2,0,Class Deleted
125,Anonymous Class,com.android.settings.applications.InstalledAppDetails.MyAlertDialogFragment.onCreateDialog.(Anon_7),1,1,4,0,1,0,1,1,1,6,2,0,Class Deleted
126,Anonymous Class,com.android.settings.applications.InstalledAppDetails.MyAlertDialogFragment.onCreateDialog.(Anon_8),1,1,2,0,1,0,1,1,1,4,2,0,Class Deleted
127,Anonymous Class,com.android.settings.applications.InstalledAppDetails.MyAlertDialogFragment.onCreateDialog.(Anon_9),1,1,2,0,1,0,1,1,1,4,2,0,Class Deleted
128,Class,com.android.settings.applications.InstalledAppDetails.PackageMoveObserver,1,1,1,0,1,0,1,1,1,7,2,0,Class Deleted
129,Private Static Class,com.android.settings.applications.InstalledAppDetails.PremiumSmsSelectionListener,1,2,1,0,4,2,4,4,2,29,1,50,Class Deleted
130,Public Class,com.android.settings.applications.InstalledAppDetailsTop,1,1,1,0,2,0,49,2,1,13,3,0,Lines Decreased
131,Class,com.android.settings.applications.InterestingConfigChanges,2,1,0,0,1,2,1,1,0,14,1,0,Class Deleted
132,Public Class,com.android.settings.applications.LinearColorBar,2,1,1,0,14,22,14,14,9,219,2,84,No Change
133,Public Interface,com.android.settings.applications.LinearColorBar.OnRegionTappedListener,0,0,0,1,1,0,1,1,1,3,0,0,Modified
134,Public Class,com.android.settings.applications.LinearColorPreference,1,1,2,0,6,8,6,6,5,45,2,66,Lines Decreased
135,Public Class,com.android.settings.applications.ManageApplications,2,5,14,0,25,21,25,25,20,951,2,88,Lines Decreased
136,Anonymous Class,com.android.settings.applications.ManageApplications.(Anon_5),1,1,1,0,2,0,2,2,2,12,2,0,Class Deleted
137,Static Class,com.android.settings.applications.ManageApplications.ApplicationsAdapter,2,4,7,0,20,14,20,20,19,260,2,83,Lines Increased
138,Anonymous Class,com.android.settings.applications.ManageApplications.ApplicationsAdapter.(Anon_2),1,1,4,0,2,0,2,2,0,17,2,0,Class Deleted
139,Class,com.android.settings.applications.ManageApplications.MyPagerAdapter,1,2,2,0,9,1,9,9,9,45,2,77,Class Deleted
142,Public Static Class,com.android.settings.applications.ManageApplications.TabInfo,3,2,8,0,11,25,11,11,8,198,1,83,Class Deleted
143,Anonymous Class,com.android.settings.applications.ManageApplications.TabInfo.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0,Class Deleted
144,Public Class,com.android.settings.applications.ProcessStatsDetail,2,2,3,0,13,14,13,13,5,229,2,82,Lines Increased
145,Anonymous Class,com.android.settings.applications.ProcessStatsDetail.(Anon_1),3,1,1,0,1,0,1,1,1,10,2,0,Class Deleted
146,Anonymous Class,com.android.settings.applications.ProcessStatsDetail.(Anon_2),5,1,0,0,1,0,1,1,1,13,2,0,Lines Decreased
147,Anonymous Class,com.android.settings.applications.ProcessStatsDetail.(Anon_3),1,1,1,0,1,0,1,1,1,5,2,0,Lines Increased
148,Public Class,com.android.settings.applications.ProcessStatsMemDetail,1,1,1,0,8,13,8,8,3,109,2,74,Lines Increased
149,Public Class,com.android.settings.applications.ProcessStatsPreference,1,1,2,0,8,3,8,8,7,39,2,75,Lines Decreased
150,Public Class,com.android.settings.applications.ProcessStatsUi,7,2,8,0,14,28,14,14,9,612,2,81,Lines Decreased
151,Anonymous Class,com.android.settings.applications.ProcessStatsUi.(Anon_1),5,1,1,0,1,0,1,1,1,14,2,0,Lines Decreased
152,Public Class,com.android.settings.applications.ProcStatsEntry,6,2,2,0,8,16,8,8,8,299,1,63,Lines Decreased
153,Anonymous Class,com.android.settings.applications.ProcStatsEntry.(Anon_1),1,1,1,0,2,0,2,2,2,7,2,0,No Change
154,Public Static Class,com.android.settings.applications.ProcStatsEntry.Service,1,2,0,0,4,4,4,4,4,40,1,25,No Change
155,Anonymous Class,com.android.settings.applications.ProcStatsEntry.Service.(Anon_2),1,1,1,0,2,0,2,2,2,7,2,0,No Change
156,Public Class,com.android.settings.applications.RunningProcessesView,2,4,9,0,10,26,10,10,7,382,2,84,Lines Decreased
157,Public Static Class,com.android.settings.applications.RunningProcessesView.ActiveItem,11,1,5,0,1,6,1,1,0,46,1,33,No Change
158,Class,com.android.settings.applications.RunningProcessesView.ServiceListAdapter,1,1,5,0,14,5,14,14,10,90,2,74,No Change
159,Static Class,com.android.settings.applications.RunningProcessesView.TimeTicker,1,1,0,0,1,0,1,1,1,5,2,0,No Change
160,Public Static Class,com.android.settings.applications.RunningProcessesView.ViewHolder,2,1,5,0,2,6,2,2,2,47,1,16,No Change
161,Public Class,com.android.settings.applications.RunningServiceDetails,4,2,11,0,18,20,18,18,5,507,2,83,Lines Increased
162,Class,com.android.settings.applications.RunningServiceDetails.ActiveDetail,10,2,7,0,2,8,2,2,1,103,1,62,No Change
163,Anonymous Class,com.android.settings.applications.RunningServiceDetails.finish.(Anon_1),2,1,0,0,1,0,1,1,1,8,2,0,No Change
164,Public Static Class,com.android.settings.applications.RunningServiceDetails.MyAlertDialogFragment,1,1,1,0,2,0,3,3,2,40,2,0,No Change
165,Anonymous Class,com.android.settings.applications.RunningServiceDetails.MyAlertDialogFragment.onCreateDialog.(Anon_2),2,1,3,0,1,0,1,1,1,7,2,0,No Change
166,Public Class,com.android.settings.applications.RunningState,8,1,11,0,14,37,16,16,0,1120,1,88,Lines Increased
167,Anonymous Class,com.android.settings.applications.RunningState.(Anon_1),24,1,4,0,1,0,1,1,1,54,2,0,No Change
168,Anonymous Class,com.android.settings.applications.RunningState.(Anon_2),6,1,2,0,1,1,1,1,1,26,2,0,No Change
169,Static Class,com.android.settings.applications.RunningState.AppProcessInfo,1,1,0,0,1,3,1,1,0,8,1,66,No Change
170,Class,com.android.settings.applications.RunningState.BackgroundHandler,3,1,1,0,2,0,2,2,2,26,2,0,No Change
171,Static Class,com.android.settings.applications.RunningState.BaseItem,1,1,1,3,2,13,2,2,2,25,1,88,Lines Increased
