,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
84,Anonymous Class,com.android.email.activity.setup.AccountSetupNoteDialogFragment.onCreateDialog.(Anon_2),1,1,0,0,1,0,1,1,1,5,2,0,No Change
85,Public Class,com.android.email.activity.setup.AccountSetupOptionsFragment,2,1,5,0,10,8,21,11,10,134,3,75,Lines Increased
86,Public Interface,com.android.email.activity.setup.AccountSetupOptionsFragment.Callback,0,1,0,1,0,0,2,0,0,2,1,0,No Change
87,Public Class,com.android.email.activity.setup.AccountSetupOutgoingFragment,1,3,9,0,16,8,45,19,15,277,4,76,Modified
88,Anonymous Class,com.android.email.activity.setup.AccountSetupOutgoingFragment.onCreateView.(Anon_1),1,1,1,0,1,0,1,1,1,14,2,0,No Change
89,Anonymous Class,com.android.email.activity.setup.AccountSetupOutgoingFragment.onCreateView.(Anon_1).run.(Anon_2),1,1,1,0,2,0,2,2,2,9,2,0,No Change
90,Anonymous Class,com.android.email.activity.setup.AccountSetupOutgoingFragment.onCreateView.(Anon_3),1,1,1,0,3,0,3,3,3,9,2,0,No Change
91,Private Static Class,com.android.email.activity.setup.AccountSetupOutgoingFragment.SaveSettingsLoader,1,1,2,0,3,2,3,3,1,21,2,33,No Change
92,Public Class,com.android.email.activity.setup.AccountSetupTypeFragment,2,2,4,0,2,1,13,3,3,55,3,33,Modified
93,Public Interface,com.android.email.activity.setup.AccountSetupTypeFragment.Callback,0,1,0,1,1,0,3,1,0,3,1,0,No Change
94,Public Class,com.android.email.activity.setup.AuthenticationView,2,2,3,0,15,16,15,15,13,205,2,78,Lines Decreased
95,Public Interface,com.android.email.activity.setup.AuthenticationView.AuthenticationCallback,0,0,0,2,2,0,2,2,2,4,0,0,No Change
96,Anonymous Class,com.android.email.activity.setup.AuthenticationView.onFinishInflate.(Anon_1),1,1,1,0,3,0,3,3,3,9,2,0,Class Deleted
97,Public Class,com.android.email.activity.setup.CheckSettingsErrorDialogFragment,5,1,1,0,3,0,6,6,6,158,2,0,No Change
98,Public Interface,com.android.email.activity.setup.CheckSettingsErrorDialogFragment.Callback,0,0,0,2,2,0,2,2,0,4,0,0,No Change
99,Anonymous Class,com.android.email.activity.setup.CheckSettingsErrorDialogFragment.onCreateDialog.(Anon_1),1,1,1,0,1,0,1,1,1,7,2,0,No Change
100,Anonymous Class,com.android.email.activity.setup.CheckSettingsErrorDialogFragment.onCreateDialog.(Anon_2),1,1,0,0,1,0,1,1,1,5,2,0,No Change
101,Anonymous Class,com.android.email.activity.setup.CheckSettingsErrorDialogFragment.onCreateDialog.(Anon_3),1,1,0,0,1,0,1,1,1,5,2,0,No Change
102,Public Class,com.android.email.activity.setup.CheckSettingsProgressDialogFragment,1,1,2,0,5,1,6,6,5,65,2,50,No Change
103,Public Interface,com.android.email.activity.setup.CheckSettingsProgressDialogFragment.Callback,0,0,0,2,1,0,1,1,0,3,0,0,No Change
104,Anonymous Class,com.android.email.activity.setup.CheckSettingsProgressDialogFragment.onCreateDialog.(Anon_1),1,1,0,0,1,0,1,1,1,5,2,0,No Change
